Date,ID,Did you train today?,Session Type,Duration (min),RPE,Training Load (AU),Daily Training Load Total,Acute Load,Chronic Load,A:C Ratio
3/5/2018,TS,Yes,Speed,90,4,360,1350,270,203.93,1.32
3/5/2018,TS,Yes,Skills,90,3,270,,,,
3/5/2018,TS,Yes,Strength,90,7,630,,,,
3/5/2018,TS,Yes,Combat,30,3,90,,,,
3/5/2018,NA,Yes,Speed,60,3,180,1080,528.6,530.89,1
3/5/2018,NA,Yes,Skills,60,3,180,,,,
3/5/2018,NA,Yes,Strength,180,4,720,,,,
3/5/2018,AA,Yes,Speed,45,3,135,825,321.4,216.96,1.48
3/5/2018,AA,Yes,Skills,60,3,180,,,,
3/5/2018,AA,Yes,Strength,90,5,450,,,,
3/5/2018,AA,Yes,Combat,20,3,60,,,,
3/5/2018,ID,Yes,Speed,30,2,60,510,295.7,373.93,0.79
3/5/2018,ID,Yes,Skills,75,2,150,,,,
3/5/2018,ID,Yes,Strength,75,4,300,,,,
3/5/2018,LH,Yes,Speed,45,5,225,940,134.3,293.14,0.46
3/5/2018,LH,Yes,Skills,75,3,225,,,,
3/5/2018,LH,Yes,Strength,70,7,490,,,,
3/5/2018,NR,Yes,Speed,30,5,150,750,487.9,534.64,0.91
3/5/2018,NR,Yes,Skills,60,3,180,,,,
3/5/2018,NR,Yes,Strength,60,6,360,,,,
3/5/2018,NR,Yes,Combat,20,3,60,,,,
3/5/2018,IP,Yes,Speed,30,5,150,1110,282.9,282.5,1
3/5/2018,IP,Yes,Skills,90,4,360,,,,
3/5/2018,IP,Yes,Strength,120,5,600,,,,
3/5/2018,NE,Yes,Speed,45,4,180,990,445.7,364.93,1.22
3/5/2018,NE,Yes,Skills,90,3,270,,,,
3/5/2018,NE,Yes,Strength,90,6,540,,,,
3/5/2018,ES,Yes,Speed,50,3,150,750,307.1,410.18,0.75
3/5/2018,ES,Yes,Strength,120,5,600,,,,
3/5/2018,ES,Yes,Mobility/Recovery,10,0,0,,,,
3/4/2018,HO,No,,,,,,278.6,360.32,0.77
3/4/2018,MW,No,,,,,,232.9,388.04,0.6
3/4/2018,RE,No,,,,,,77.1,292.68,0.26
3/4/2018,AN,No,,,,,,476.4,563.21,0.85
3/4/2018,NA,No,,,,,,367.1,486.25,0.75
3/4/2018,TN,No,,,,,,280.7,601.07,0.47
3/4/2018,ID,No,,,,,,306.4,387.86,0.79
3/4/2018,TS,No,,,,,,77.1,155.71,0.5
3/4/2018,NR,No,,,,,,380.7,540,0.7
3/4/2018,AA,No,,,,,,203.6,187.5,1.09
3/4/2018,LH,No,,,,,,,297.07,
3/4/2018,TM,No,,,,,,367.4,487.64,0.75
3/4/2018,ES,No,,,,,,250,402.68,0.62
3/3/2018,HO,No,,,,,,278.6,366.75,0.76
3/3/2018,MW,No,,,,,,232.9,417.14,0.56
3/3/2018,RE,No,,,,,,77.1,323.75,0.24
3/3/2018,AN,No,,,,,,589.3,588.04,1
3/3/2018,TN,No,,,,,,447.9,601.07,0.75
3/3/2018,TS,No,,,,,,77.1,184.64,0.42
3/3/2018,NR,No,,,,,,524.3,564.11,0.93
3/3/2018,TM,No,,,,,,575.3,521.21,1.1
3/3/2018,LH,No,,,,,,,297.07,
3/3/2018,ES,No,,,,,,350.7,418.93,0.84
3/3/2018,AA,No,,,,,,203.6,203.57,1
3/2/2018,NA,Yes,Speed,45,5,225,1335,367.1,486.25,0.75
3/2/2018,NA,Yes,Conditioning,60,8,480,,,,
3/2/2018,NA,Yes,Strength,90,7,630,,,,
3/2/2018,HO,Yes,Speed,45,5,225,1050,388,366.75,1.06
3/2/2018,HO,Yes,Conditioning,30,8,240,,,,
3/2/2018,HO,Yes,Skills,45,3,135,,,,
3/2/2018,HO,Yes,Strength,90,5,450,,,,
3/2/2018,MW,Yes,Speed,40,3,120,1630,232.9,417.14,0.56
3/2/2018,MW,Yes,Skills,90,9,810,,,,
3/2/2018,MW,Yes,Strength,100,7,700,,,,
3/2/2018,RE,Yes,Speed,45,3,135,1055,308.7,361.43,0.85
3/2/2018,RE,Yes,Skills,55,8,440,,,,
3/2/2018,RE,Yes,Strength,80,6,480,,,,
3/2/2018,ES,Yes,Strength,120,7,840,1050,350.7,418.93,0.84
3/2/2018,ES,Yes,Conditioning,30,7,210,,,,
3/2/2018,TM,Yes,Speed,45,3,135,1215,575.3,521.21,1.1
3/2/2018,TM,Yes,Conditioning,60,8,480,,,,
3/2/2018,TM,Yes,Strength,120,5,600,,,,
3/2/2018,NA,Yes,Speed,60,3,180,1420,618.6,572.5,1.08
3/2/2018,NA,Yes,Skills,70,7,490,,,,
3/2/2018,NA,Yes,Strength,150,5,750,,,,
3/2/2018,AN,Yes,Speed,50,4,200,1340,589.3,588.04,1
3/2/2018,AN,Yes,Skills,60,10,600,,,,
3/2/2018,AN,Yes,Strength,90,6,540,,,,
3/2/2018,NR,Yes,Speed,45,4,180,1500,524.3,564.11,0.93
3/2/2018,NR,Yes,Conditioning,75,8,600,,,,
3/2/2018,NR,Yes,Strength,90,8,720,,,,
3/2/2018,AA,Yes,Speed,45,3,135,735,203.6,203.57,1
3/2/2018,AA,Yes,Conditioning,60,4,240,,,,
3/2/2018,AA,Yes,Strength,90,4,360,,,,
3/2/2018,LH,No,,,,,,105.1,297.07,0.35
3/2/2018,ID,Yes,Speed,45,3,135,735,381.4,409.29,0.93
3/2/2018,ID,Yes,Skills,60,6,360,,,,
3/2/2018,ID,Yes,Strength,60,4,240,,,,
3/2/2018,NE,Yes,Speed,60,4,240,1260,304.3,395.64,0.77
3/2/2018,NE,Yes,Conditioning,60,7,420,,,,
3/2/2018,NE,Yes,Strength,100,6,600,,,,
3/2/2018,TN,No,,,,,,447.9,611.79,0.73
3/1/2018,NA,Yes,Speed,40,5,200,950,176.4,438.57,0.4
3/1/2018,NA,Yes,Skills,90,5,450,,,,
3/1/2018,NA,Yes,Strength,60,5,300,,,,
3/1/2018,LH,No,,,,,,196.9,297.07,0.66
3/1/2018,HO,Yes,Speed,30,5,150,900,339.1,329.25,1.03
3/1/2018,HO,Yes,Skills,90,5,450,,,,
3/1/2018,HO,Yes,Strength,60,5,300,,,,
3/1/2018,TM,Yes,Speed,45,3,135,975,401.7,477.82,0.84
3/1/2018,TM,Yes,Skills,60,4,240,,,,
3/1/2018,TM,Yes,Strength,120,5,600,,,,
3/1/2018,ID,Yes,Speed,40,3,120,525,276.4,390.54,0.71
3/1/2018,ID,Yes,Skills,75,3,225,,,,
3/1/2018,ID,Yes,Strength,60,3,180,,,,
3/1/2018,NR,Yes,Speed,45,4,180,820,310,516.96,0.6
3/1/2018,NR,Yes,Skills,60,4,240,,,,
3/1/2018,NR,Yes,Strength,50,8,400,,,,
3/1/2018,AN,Yes,Speed,60,4,240,780,397.9,540.18,0.74
3/1/2018,AN,Yes,Skills,60,4,240,,,,
3/1/2018,AN,Yes,Strength,60,5,300,,,,
3/1/2018,IP,Yes,Speed,30,4,120,870,337.1,315.71,1.07
3/1/2018,IP,Yes,Skills,90,5,450,,,,
3/1/2018,IP,Yes,Strength,60,5,300,,,,
3/1/2018,TN,Yes,Speed,60,5,300,975,447.9,611.79,0.73
3/1/2018,TN,Yes,Skills,60,5,300,,,,
3/1/2018,TN,Yes,Strength,75,5,375,,,,
3/1/2018,NA,Yes,Speed,60,3,180,930,415.7,521.79,0.8
3/1/2018,NA,Yes,Skills,90,3,270,,,,
3/1/2018,NA,Yes,Strength,120,4,480,,,,
3/1/2018,NE,Yes,Speed,45,4,180,870,216.9,350.64,0.62
3/1/2018,NE,Yes,Skills,90,5,450,,,,
3/1/2018,NE,Yes,Strength,60,4,240,,,,
3/1/2018,RE,Yes,Speed,40,3,120,540,247.1,323.75,0.76
3/1/2018,RE,Yes,Skills,60,3,180,,,,
3/1/2018,RE,Yes,Strength,60,3,180,,,,
3/1/2018,RE,Yes,Mobility/Recovery,30,2,60,,,,
3/1/2018,ES,Yes,Speed,45,3,135,350,213.6,393.57,0.54
3/1/2018,ES,Yes,Strength,50,4,200,,,,
3/1/2018,ES,Yes,Mobility/Recovery,30,0.5,15,,,,
3/1/2018,AA,Yes,Speed,45,4,180,600,150,177.32,0.85
3/1/2018,AA,Yes,Skills,60,3,180,,,,
3/1/2018,AA,Yes,Strength,60,4,240,,,,
3/1/2018,TS,Yes,Speed,60,2,120,540,77.1,184.64,0.42
3/1/2018,TS,Yes,Skills,100,3,300,,,,
3/1/2018,TS,Yes,Strength,60,2,120,,,,
2/28/2018,NA,Yes,Mobility/Recovery,30,2,60,285,40.7,413.57,0.1
2/28/2018,NA,Yes,Strength,45,5,225,,,,
2/28/2018,MW,No,,,,,,113.6,358.93,0.32
2/28/2018,NL,Yes,Mobility/Recovery,30,0.5,15,15,47.9,368.93,0.13
2/28/2018,RE,No,,,,,,214.3,317.32,0.68
2/28/2018,HO,Yes,Mobility/Recovery,30,0,0,0,264.1,297.11,0.89
2/28/2018,LH,No,,,,,,239.7,305.64,0.78
2/28/2018,NA,Yes,Mobility/Recovery,30,1,30,270,501.4,507.75,0.99
2/28/2018,NA,Yes,Strength,60,4,240,,,,
2/28/2018,AN,Yes,Strength,60,4,240,270,350.7,521.96,0.67
2/28/2018,AN,Yes,Mobility/Recovery,30,1,30,,,,
2/28/2018,TN,Yes,Mobility/Recovery,30,2,60,360,537.9,587.68,0.92
2/28/2018,TN,Yes,Strength,60,5,300,,,,
2/28/2018,TM,Yes,Mobility/Recovery,45,0.5,22,382,440.3,443,0.99
2/28/2018,TM,Yes,Strength,90,4,360,,,,
2/28/2018,NR,Yes,Mobility/Recovery,45,1,45,345,390.7,487.68,0.8
2/28/2018,NR,Yes,Strength,60,5,300,,,,
2/28/2018,ID,Yes,Mobility/Recovery,30,2,60,300,190.7,350.89,0.54
2/28/2018,ID,Yes,Strength,60,4,240,,,,
2/28/2018,ES,No,,,,,,375,381.07,0.98
2/28/2018,AA,Yes,Game,30,3,90,90,12.9,3.21,4.02
2/28/2018,TS,No,,,,,,,165.36,
2/27/2018,MW,No,,,,,,139.3,358.93,0.39
2/27/2018,RE,No,,,,,,241.4,332.32,0.73
2/27/2018,NA,Yes,Conditioning,60,4,240,600,462.9,523.82,0.88
2/27/2018,NA,Yes,Conditioning,60,6,360,,,,
2/27/2018,TN,Yes,Conditioning,45,6,270,630,630,579.11,1.09
2/27/2018,TN,Yes,Conditioning,60,6,360,,,,
2/27/2018,AN,Yes,Conditioning,60,9,540,945,383.6,518.46,0.74
2/27/2018,AN,Yes,Conditioning,45,9,405,,,,
2/27/2018,ES,Yes,Conditioning,20,10,200,350,428.6,384.64,1.11
2/27/2018,ES,Yes,Strength,50,3,150,,,,
2/27/2018,NL,Yes,Conditioning,30,4,120,320,45.7,368.39,0.12
2/27/2018,NL,Yes,Strength,40,5,200,,,,
2/27/2018,ID,Yes,Conditioning,75,3,225,585,300,367.5,0.82
2/27/2018,ID,Yes,Conditioning,60,6,360,,,,
2/27/2018,LH,No,,,,,,256.9,312.07,0.82
2/27/2018,HO,No,,,,,,289.9,297.11,0.98
2/27/2018,TS,No,,,,,,12.9,165.36,0.08
2/26/2018,TM,Yes,Speed,45,4,180,1455,574.3,462.57,1.24
2/26/2018,TM,Yes,Skills,60,3,180,,,,
2/26/2018,TM,Yes,Strength,180,6,1080,,,,
2/26/2018,TM,Yes,Mobility/Recovery,30,0.5,15,,,,
2/26/2018,HO,No,,,,,,289.9,297.11,0.98
2/26/2018,AN,Yes,Speed,60,4,240,790,289.3,484.71,0.6
2/26/2018,AN,Yes,Skills,60,2,120,,,,
2/26/2018,AN,Yes,Strength,80,5,400,,,,
2/26/2018,AN,Yes,Combat,15,2,30,,,,
2/26/2018,TN,Yes,Speed,60,5,300,1170,600,567.32,1.06
2/26/2018,TN,Yes,Skills,60,4,240,,,,
2/26/2018,TN,Yes,Strength,90,7,630,,,,
2/26/2018,ID,Yes,Speed,45,3,135,525,240,346.61,0.69
2/26/2018,ID,Yes,Skills,60,2,120,,,,
2/26/2018,ID,Yes,Strength,90,3,270,,,,
2/26/2018,NR,Yes,Speed,45,5,225,1005,513.6,485,1.06
2/26/2018,NR,Yes,Skills,60,2,120,,,,
2/26/2018,NR,Yes,Strength,80,7,560,,,,
2/26/2018,NR,Yes,Combat,25,4,100,,,,
2/26/2018,NA,Yes,Speed,60,3,180,1110,432.9,523.04,0.83
2/26/2018,NA,Yes,Skills,60,3,180,,,,
2/26/2018,NA,Yes,Strength,150,5,750,,,,
2/26/2018,RE,No,,,,,,27.1,278.75,0.1
2/26/2018,ES,Yes,Speed,45,3,135,705,457.9,388.57,1.18
2/26/2018,ES,Yes,Strength,95,6,570,,,,
2/26/2018,LH,No,,,,,,256.9,321.36,0.8
2/26/2018,ID,No,,,,,,165,327.86,0.5
2/26/2018,TS,No,,,,,,12.9,168.93,0.08
2/25/2018,RE,Yes,Game,12,9,108,566,108,307.54,0.35
2/25/2018,RE,Yes,Game,12,9,108,,,,
2/25/2018,RE,Yes,Game,11,10,110,,,,
2/25/2018,RE,Yes,Skills,60,4,240,,,,
2/25/2018,TN,No,,,,,,505.7,525.54,0.96
2/25/2018,NR,No,,,,,,472.9,449.11,1.05
2/25/2018,AN,No,,,,,,240.7,440.43,0.55
2/25/2018,ES,No,,,,,,357.1,363.39,0.98
2/25/2018,NA,No,,,,,,421.4,483.39,0.87
2/25/2018,LH,Yes,Game,30,7,210,736,256.9,321.36,0.8
2/25/2018,LH,Yes,Game,34,7,238,,,,
2/25/2018,LH,Yes,Mobility/Recovery,25,2,50,,,,
2/25/2018,HO,Yes,Skills,90,5,450,766,289.9,297.11,0.98
2/25/2018,HO,Yes,Mobility/Recovery,10,0,0,,,,
2/25/2018,HO,Yes,Game,14,9,126,,,,
2/25/2018,HO,Yes,Game,10,7,70,,,,
2/25/2018,HO,Yes,Game,12,10,120,,,,
2/25/2018,IP,Yes,Game,30,5,150,740,230,287.86,0.8
2/25/2018,IP,Yes,Game,45,6,270,,,,
2/25/2018,IP,Yes,Game,40,8,320,,,,
2/24/2018,LH,Yes,Game,34,7,238,642,183.9,295.07,0.62
2/24/2018,LH,Yes,Game,27,5,135,,,,
2/24/2018,LH,Yes,Game,34,7,238,,,,
2/24/2018,LH,Yes,Mobility/Recovery,31,1,31,,,,
2/24/2018,HO,Yes,Skills,90,5,450,708,229.7,269.75,0.85
2/24/2018,HO,Yes,Mobility/Recovery,30,0,0,,,,
2/24/2018,HO,Yes,Game,14,8,112,,,,
2/24/2018,HO,Yes,Game,4,5,20,,,,
2/24/2018,HO,Yes,Game,14,9,126,,,,
2/24/2018,MW,Yes,Game,7,7,49,555,173.6,358.93,0.48
2/24/2018,MW,Yes,Game,10,9,90,,,,
2/24/2018,MW,Yes,Game,7,8,56,,,,
2/24/2018,MW,Yes,Skills,60,6,360,,,,
2/24/2018,AA,Yes,Game,90,4,360,360,102.9,152.68,0.67
2/24/2018,RE,Yes,Game,13,10,130,624,143.4,320.32,0.45
2/24/2018,RE,Yes,Game,8,8,64,,,,
2/24/2018,RE,Yes,Game,13,10,130,,,,
2/24/2018,RE,Yes,Skills,60,5,300,,,,
2/24/2018,TM,No,,,,,,582.9,410.61,1.42
2/24/2018,IP,Yes,Game,30,8,240,750,124.3,261.43,0.48
2/24/2018,IP,Yes,Game,25,6,150,,,,
2/24/2018,IP,Yes,Game,40,9,360,,,,
2/24/2018,NR,No,,,,,,611.4,449.11,1.36
2/24/2018,AN,No,,,,,,393.6,440.43,0.89
2/24/2018,NA,No,,,,,,536.4,493.04,1.09
2/24/2018,TN,No,,,,,,660,525.54,1.26
2/24/2018,ES,Yes,Conditioning,30,3,90,90,481.4,363.39,1.32
2/24/2018,NE,Yes,Game,32,8,256,648,186.9,331.89,0.56
2/24/2018,NE,Yes,Game,24,5,120,,,,
2/24/2018,NE,Yes,Game,34,8,272,,,,
2/23/2018,MW,Yes,Skills,60,4,240,240,94.3,339.11,0.28
2/23/2018,HO,Yes,Skills,75,5,375,375,128.6,250.43,0.51
2/23/2018,HO,Yes,Mobility/Recovery,30,0,0,,,,
2/23/2018,LH,Yes,Skills,75,4,300,300,92.1,281.54,0.33
2/23/2018,RE,Yes,Skills,50,5,250,310,98.6,309.11,0.32
2/23/2018,RE,Yes,Mobility/Recovery,30,2,60,,,,
2/23/2018,TN,Yes,Speed,60,6,360,1605,660,537.54,1.23
2/23/2018,TN,Yes,Conditioning,75,7,525,,,,
2/23/2018,TN,Yes,Strength,90,8,720,,,,
2/23/2018,TM,Yes,Speed,45,3,135,1245,582.9,410.61,1.42
2/23/2018,TM,Yes,Conditioning,60,6,360,,,,
2/23/2018,TM,Yes,Strength,150,5,750,,,,
2/23/2018,ID,Yes,Speed,20,3,60,510,273.6,327.86,0.83
2/23/2018,ID,Yes,Strength,90,5,450,,,,
2/23/2018,NR,Yes,Speed,45,5,225,1385,611.4,449.11,1.36
2/23/2018,NR,Yes,Conditioning,60,6,360,,,,
2/23/2018,NR,Yes,Strength,100,8,800,,,,
2/23/2018,NA,Yes,Speed,45,4,180,1530,536.4,493.04,1.09
2/23/2018,NA,Yes,Skills,90,5,450,,,,
2/23/2018,NA,Yes,Strength,150,6,900,,,,
2/23/2018,ES,Yes,Strength,140,8,1120,1480,481.4,360.18,1.34
2/23/2018,ES,Yes,Conditioning,60,6,360,,,,
2/23/2018,AN,Yes,Strength,90,5,450,450,457.9,467.64,0.98
2/23/2018,NE,Yes,Skills,60,4,240,240,94.3,308.75,0.31
2/23/2018,AA,Yes,Skills,60,3,180,180,51.4,139.82,0.37
2/22/2018,NA,Yes,Speed,40,4,160,595,460,417.32,1.1
2/22/2018,NA,Yes,Skills,60,2,120,,,,
2/22/2018,NA,Yes,Strength,45,5,225,,,,
2/22/2018,NA,Yes,Combat,30,3,90,,,,
2/22/2018,RE,Yes,Skills,80,2,160,190,54.3,298.04,0.18
2/22/2018,RE,Yes,Mobility/Recovery,30,1,30,,,,
2/22/2018,MW,Yes,Skills,60,3,180,180,60,330.54,0.18
2/22/2018,HO,Yes,Skills,90,2,180,180,75,248.18,0.3
2/22/2018,HO,Yes,Mobility/Recovery,40,0,0,,,,
2/22/2018,TM,Yes,Speed,45,3,135,915,405,366.14,1.11
2/22/2018,TM,Yes,Skills,60,3,180,,,,
2/22/2018,TM,Yes,Strength,120,5,600,,,,
2/22/2018,NR,Yes,Speed,45,4,180,755,413.6,415.14,1
2/22/2018,NR,Yes,Skills,40,2,80,,,,
2/22/2018,NR,Yes,Strength,70,6,420,,,,
2/22/2018,NR,Yes,Combat,25,3,75,,,,
2/22/2018,ID,Yes,Speed,45,3,135,480,200.7,326.25,0.62
2/22/2018,ID,Yes,Skills,60,2,120,,,,
2/22/2018,ID,Yes,Strength,75,3,225,,,,
2/22/2018,TN,Yes,Speed,45,5,225,1005,430.7,505.29,0.85
2/22/2018,TN,Yes,Skills,60,4,240,,,,
2/22/2018,TN,Yes,Strength,90,6,540,,,,
2/22/2018,AN,Yes,Speed,60,5,300,500,393.6,477.46,0.82
2/22/2018,AN,Yes,Skills,60,2,120,,,,
2/22/2018,AN,Yes,Strength,20,4,80,,,,
2/22/2018,LH,Yes,Skills,60,2,120,120,49.3,283.25,0.17
2/22/2018,IP,Yes,Skills,60,2,120,120,17.1,242.68,0.07
2/22/2018,NE,Yes,Skills,60,2,120,120,60,300.18,0.2
2/22/2018,NA,Yes,Mobility/Recovery,30,1,30,230,375,396.07,0.95
2/22/2018,NA,Yes,Strength,40,5,200,,,,
2/22/2018,ES,Yes,Speed,45,3,135,375,270,318.86,0.85
2/22/2018,ES,Yes,Strength,60,4,240,,,,
2/22/2018,AA,Yes,Skills,60,3,180,180,25.7,133.39,0.19
2/22/2018,TS,Yes,Skills,90,1,90,90,12.9,168.93,0.08
2/22/2018,TS,No,,,,,,,165.71,
2/22/2018,MW,No,,,,,,34.3,324.11,0.11
2/21/2018,TM,Yes,Strength,90,4,360,405,437.1,333.46,1.31
2/21/2018,TM,Yes,Mobility/Recovery,45,1,45,,,,
2/21/2018,AN,Yes,Strength,45,5,225,285,635,490.86,1.29
2/21/2018,AN,Yes,Mobility/Recovery,60,1,60,,,,
2/21/2018,TN,Yes,Mobility/Recovery,60,1,60,420,552.9,502.71,1.1
2/21/2018,TN,Yes,Strength,60,6,360,,,,
2/21/2018,NA,Yes,Mobility/Recovery,30,1,30,390,502.9,484.11,1.04
2/21/2018,NA,Yes,Strength,90,4,360,,,,
2/21/2018,NR,Yes,Mobility/Recovery,30,1,30,450,560.7,407.14,1.38
2/21/2018,NR,Yes,Strength,60,7,420,,,,
2/21/2018,ES,Yes,Conditioning,60,7,420,555,361.4,326.25,1.11
2/21/2018,ES,Yes,Strength,45,3,135,,,,
2/21/2018,ID,Yes,Mobility/Recovery,30,1,30,165,299.3,309.11,0.97
2/21/2018,ID,Yes,Strength,45,3,135,,,,
2/21/2018,LH,No,,,,,,177.9,299.39,0.59
2/21/2018,HO,No,,,,,,206.4,263.86,0.78
2/21/2018,RE,No,,,,,,109.3,328.93,0.33
2/20/2018,NL,Yes,Conditioning,60,7,420,1050,632.9,391.82,1.62
2/20/2018,NL,Yes,Strength,90,7,630,,,,
2/20/2018,TN,Yes,Conditioning,30,8,240,510,610.7,500.57,1.22
2/20/2018,TN,Yes,Conditioning,45,6,270,,,,
2/20/2018,NR,Yes,Conditioning,30,8,240,720,592.9,399.64,1.48
2/20/2018,NR,Yes,Conditioning,60,7,420,,,,
2/20/2018,NR,Yes,Skills,30,2,60,,,,
2/20/2018,NA,Yes,Conditioning,60,8,480,1030,607.1,544.82,1.11
2/20/2018,NA,Yes,Skills,20,2,40,,,,
2/20/2018,NA,Yes,Conditioning,60,8,480,,,,
2/20/2018,NA,Yes,Skills,15,2,30,,,,
2/20/2018,TM,Yes,Conditioning,30,8,240,660,520.7,319,1.63
2/20/2018,TM,Yes,Conditioning,60,7,420,,,,
2/20/2018,ID,Yes,Conditioning,40,7,280,760,363.6,311.79,1.17
2/20/2018,ID,Yes,Conditioning,60,8,480,,,,
2/20/2018,AN,Yes,Conditioning,30,10,300,900,679.3,486.04,1.4
2/20/2018,AN,Yes,Skills,30,2,60,,,,
2/20/2018,AN,Yes,Conditioning,60,9,540,,,,
2/20/2018,ES,No,,,,,,357.1,306.43,1.17
2/20/2018,HO,No,,,,,,313.6,276.36,1.13
2/20/2018,NA,Yes,Speed,45,5,225,945,429.3,387.86,1.11
2/20/2018,NA,Yes,Skills,60,4,240,,,,
2/20/2018,NA,Yes,Strength,60,6,360,,,,
2/20/2018,NA,Yes,Combat,30,4,120,,,,
2/19/2018,HO,Yes,Speed,15,3,45,345,313.6,276.36,1.13
2/19/2018,HO,Yes,Strength,60,5,300,,,,
2/19/2018,LH,Yes,Speed,30,3,90,225,299.3,313.5,0.95
2/19/2018,LH,Yes,Strength,45,3,135,,,,
2/19/2018,MW,Yes,Speed,20,3,60,240,297.1,410.54,0.72
2/19/2018,MW,Yes,Strength,45,4,180,,,,
2/19/2018,NE,Yes,Speed,20,3,60,300,336.4,317.32,1.06
2/19/2018,NE,Yes,Strength,60,4,240,,,,
2/19/2018,NR,Yes,Speed,45,4,180,970,558.6,373.93,1.49
2/19/2018,NR,Yes,Skills,50,3,150,,,,
2/19/2018,NR,Yes,Strength,90,6,540,,,,
2/19/2018,NR,Yes,Combat,25,4,100,,,,
2/19/2018,TN,Yes,Speed,60,5,300,1080,621.4,482.36,1.29
2/19/2018,TN,Yes,Skills,60,4,240,,,,
2/19/2018,TN,Yes,Strength,90,6,540,,,,
2/19/2018,TM,Yes,Speed,40,3,120,855,475.7,295.43,1.61
2/19/2018,TM,Yes,Skills,45,3,135,,,,
2/19/2018,TM,Yes,Strength,120,5,600,,,,
2/19/2018,NA,Yes,Speed,45,3,135,805,487.9,508.82,0.96
2/19/2018,NA,Yes,Skills,35,2,70,,,,
2/19/2018,NA,Yes,Strength,150,4,600,,,,
2/19/2018,NL,Yes,Conditioning,60,8,480,1110,484.3,354.32,1.37
2/19/2018,NL,Yes,Strength,90,7,630,,,,
2/19/2018,AN,Yes,Speed,50,4,200,1070,599.3,453.89,1.32
2/19/2018,AN,Yes,Skills,45,3,135,,,,
2/19/2018,AN,Yes,Strength,105,7,735,,,,
2/19/2018,RE,Yes,Speed,20,2,40,190,212.1,405.89,0.52
2/19/2018,RE,Yes,Strength,50,3,150,,,,
2/19/2018,ES,Yes,Speed,45,3,135,870,357.1,306.43,1.17
2/19/2018,ES,Yes,Strength,105,7,735,,,,
2/19/2018,NA,No,,,,,,463.6,354.11,1.31
2/18/2018,ID,No,,,,,,362.9,301.79,1.2
2/18/2018,HO,No,,,,,,367.1,277.25,1.32
2/18/2018,TN,No,,,,,,587.1,450.21,1.3
2/18/2018,AN,No,,,,,,581.4,437.11,1.33
2/18/2018,TM,No,,,,,,490.7,299.18,1.64
2/18/2018,LH,No,,,,,,412.9,321.54,1.28
2/18/2018,RE,No,,,,,,205.7,405.36,0.51
2/18/2018,ES,Yes,Conditioning,30,3,90,90,342.1,294.11,1.16
2/18/2018,MW,No,,,,,,422.9,427.68,0.99
2/18/2018,NA,No,,,,,,598.6,354.11,1.69
2/17/2018,HO,No,,,,,,367.1,293.32,1.25
2/17/2018,NR,No,,,,,,735,360.71,2.04
2/17/2018,LH,No,,,,,,573.6,337.61,1.7
2/17/2018,ID,No,,,,,,478.6,310.36,1.54
2/17/2018,RE,No,,,,,,318.6,454.11,0.7
2/17/2018,TN,No,,,,,,775.7,460.93,1.68
2/17/2018,ES,No,,,,,,434.3,299.46,1.45
2/17/2018,NA,Yes,Speed,40,5,200,1450,598.6,354.11,1.69
2/17/2018,NA,Yes,Conditioning,60,8,480,,,,
2/17/2018,NA,Yes,Strength,110,7,770,,,,
2/16/2018,MW,Yes,Skills,70,7,490,1120,587.9,447.32,1.31
2/16/2018,MW,Yes,Strength,90,7,630,,,,
2/16/2018,HO,Yes,Conditioning,40,9,360,1100,367.1,293.32,1.25
2/16/2018,HO,Yes,Skills,50,4,200,,,,
2/16/2018,HO,Yes,Strength,90,6,540,,,,
2/16/2018,NR,Yes,Speed,45,5,225,1785,735,360.71,2.04
2/16/2018,NR,Yes,Conditioning,75,8,600,,,,
2/16/2018,NR,Yes,Strength,120,8,960,,,,
2/16/2018,AN,Yes,Speed,50,6,300,2190,731.4,443.54,1.65
2/16/2018,AN,Yes,Skills,90,9,810,,,,
2/16/2018,AN,Yes,Strength,120,9,1080,,,,
2/16/2018,LH,Yes,Skills,35,3,105,1020,573.6,337.61,1.7
2/16/2018,LH,Yes,Conditioning,45,7,315,,,,
2/16/2018,LH,Yes,Strength,100,6,600,,,,
2/16/2018,TN,Yes,Speed,60,6,360,1860,775.7,460.93,1.68
2/16/2018,TN,Yes,Conditioning,60,7,420,,,,
2/16/2018,TN,Yes,Strength,120,9,1080,,,,
2/16/2018,ID,Yes,Speed,40,3,120,1170,478.6,310.36,1.54
2/16/2018,ID,Yes,Skills,75,6,450,,,,
2/16/2018,ID,Yes,Strength,120,5,600,,,,
2/16/2018,NA,Yes,Speed,45,3,135,1295,649.3,534.18,1.22
2/16/2018,NA,Yes,Skills,90,4,360,,,,
2/16/2018,NA,Yes,Strength,160,5,800,,,,
2/16/2018,NL,Yes,Conditioning,70,8,560,1010,471.4,318.79,1.48
2/16/2018,NL,Yes,Strength,75,6,450,,,,
2/16/2018,TM,Yes,Speed,45,4,180,1140,490.7,337.75,1.45
2/16/2018,TM,Yes,Conditioning,60,6,360,,,,
2/16/2018,TM,Yes,Strength,120,5,600,,,,
2/16/2018,IP,Yes,Conditioning,60,6,360,990,456.4,281.25,1.62
2/16/2018,IP,Yes,Strength,90,7,630,,,,
2/16/2018,NE,Yes,Conditioning,60,7,420,1050,501.4,333.93,1.5
2/16/2018,NE,Yes,Strength,90,7,630,,,,
